Where was Carlo Silipo born?	Carlo Silipo. Carlo Silipo (born September 10, 1971 in Naples) is a retired water polo player from Italy, who represented his native country at three Summer Olympics: 1992, 1996 and 2004 .	Naples
Where was Mary Moody Emerson born?	Mary Moody Emerson. Born in Concord in 1774, Mary Moody Emerson was the fourth child of Phebe Bliss and the Reverend William Emerson .	Concord
Where was Marc Matthews born?	Marc Matthews. Marc Matthews is a writer who was born in Guyana in the 1940s .	Guyana
Where was Matthias Bjornlund born?	Matthias Bjornlund. Matthias Bjørnlund (born in 1967 in Copenhagen, Denmark) is a Danish historian .	Copenhagen
Where was Henry Alfred Todd born?	Henry Alfred Todd. Henry Alfred Todd, Ph D (1854--1925) was an American Romance philologist, born at Woodstock, Ill .	Woodstock
Where was Richard Cawley born?	Richard Cawley. Cawley was born in the Yorkshire market town of Doncaster .	Doncaster
Where was Michael Halvarson born?	Michael Halvarson. Michael Halvarson, born July 30, 1976 in Stockholm, Sweden, has for a long time been one of the most frequently-hired artists and comedians in Scandinavia .	Stockholm
Where was Kerry Hannon born?	Kerry Hannon. Born in Pittsburgh, Hannon grew up in the suburb of Fox Chapel and graduated from Shady Side Academy .	Pittsburgh
Where was Paul Boyd born?	Paul Boyd. Born in Scotland, Boyd graduated from St Martin's School of Art in London with a BA in Fine Art Film .	Scotland
Where was Yannick Pouliot born?	Yannick Pouliot. Born in Paris, France from Canadian parents, Dr Pouliot was raised in Montreal, Canada .	Paris
Where was Hasna Xhukiçi born?	Hasna Xhukiçi. Hasna Xhukiçi (born April 13, 1988) is a fashion model and beauty queen from Albania .	Albania
Where was Karl Chmielewski born?	Karl Chmielewski. Karl Chmielewski (16 July 1903 in Frankfurt am Main   1 December 1991 in Bernau am Chiemsee) was a German Schutzstaffel officer and concentration camp commandant .	Frankfurt
Where was Lawrence Kushner born?	Lawrence Kushner. Born in Detroit, Kushner graduated Phi Beta Kappa from the University of Cincinnati, after which he went on to receive his rabbinical ordination from Hebrew Union College in Cincinnati .	Detroit
Where was Charles Frodsham born?	Charles Frodsham. Charles Frodsham (15 April 1810 London --1871 London) was a renowned English watch and clockmaker .	London
Where was William Henry Anderdon born?	William Henry Anderdon. William Henry Anderdon (26 December 1816 -- 28 July 1890) was an English Jesuit and writer, born in London .	London
Where was Martin Theodore Orne born?	Martin Theodore Orne. Born in Vienna, Austria in 1927, Dr Orne received his MD degree from Tufts University Medical School in 1955, with a residency in psychiatry at Massachusetts Mental Health Center, and a PhD in psychology from Harvard University in 1958 .	Vienna
Where was Travis Bowen born?	Travis Bowen. Travis Bowen (Born October 10, 1977 in Erie, Pennsylvania) is an actor and director with the film company Eerie Frequency Entertainment .	Erie
Where was Bruce Hoblitzell born?	Bruce Hoblitzell. Bruce Hoblitzell (June 25, 1887 -- August 11, 1970) was mayor of Louisville, Kentucky from 1957 to 1961 .	Louisville
Where was John Bridgeman born?	John Bridgeman. Born in Exeter, he was the eldest son of Thomas Bridgeman and grandson of Edward Bridgeman .	Exeter
Where was Frank Cole born?	Frank Cole. Born in Saskatchewan to a New Brunswick father from the diplomatic field, Cole grew up in Pakistan, Afghanistan, Czechoslovakia, Switzerland and South Africa .	Saskatchewan
Where was John McHale born?	John McHale. Born in Scotland, McHale was educated in the United Kingdom and the United States of America, with a PhD in Sociology .	Scotland
Where was Niels Bjerrum born?	Niels Bjerrum. Niels Janniksen Bjerrum, born March 11, 1879 in Copenhagen, died September 30, 1958, was a Danish chemist .	Copenhagen
Where was Massimo Mazzucco born?	Massimo Mazzucco. Massimo Mazzucco (born 20 July 1954 in Turin) is an Italian filmmaker who is known for producing documentary films such as The New American Century and Cancer -The Forbidden Cures .	Turin
Where was No I.D. born?	No I.D.. No I.D., officially known as Immenslope and also known as Ernest Wilson (born Dion Wilson in Chicago, Illinois), is a hip hop and R&B record producer, also the vice-president of Def Jam Recordings, best known for his early work with Chicago rapper Common and is known as ``The Godfather of Chicago hip hop'' .	Chicago
Where was J%C3%A9r%C3%B4me Inzerillo born?	J%C3%A9r%C3%B4me Inzerillo. Jérôme Inzerillo (born 15 February 1990 in Marseille) is a junior tennis player from France .	Marseille
Where was Stewart Rawlings Mott born?	Stewart Rawlings Mott. Stewart Rawlings Mott (December 4, 1937 -- June 12, 2008) Born in Flint, Michigan was a philanthropist who founded the Stewart R Mott Charitable Trust .	Flint
Where was Roderick Blaker born?	Roderick Blaker. Roderick Blaker (born 23 November 1936 in Montreal, Quebec) was a Liberal party member of the Canadian House of Commons .	Montreal
Where was Amir Mohebbian born?	Amir Mohebbian. Amir Mohebbian (), (born 23 June 1962 in Tehran, Iran) is an Iranian politician, journalist and political analyst .	Tehran
Where was Abel Dimier born?	Abel Dimier. Abel Dimier (born in 1794 in Paris, died in 1864) was a French sculptor .	Paris
Where was Richard Armstrong born?	Richard Armstrong. Sir Richard Armstrong, CBE (born 7 January 1943 in Leicester) is a British conductor .	Leicester
Where was Jean Arnault born?	Jean Arnault. Jean Arnault (born in 1951 in France) currently serves as United Nations Secretary-General's Special Representative for Georgia and Head of the United Nations Observer Mission in Georgia (UNOMIG) .	France
Where was Stephen Gough born?	Stephen Gough. Stephen Gough (footballer) (born 21 March 1981 in Dublin) is an Irish football player currently playing for Crumlin United FC in the Leinster Senior League .	Dublin
Where was Mick O'Brien born?	Mick O'Brien. Mick O'Brien was an Irish soccer player who was born in Dublin .	Dublin
Where was Omar Rezaq born?	Omar Rezaq. Omar Rezaq had given his name as Omar Marzouki and used a Tunisian passport when boarding that plane at Athens airport, but later he admitted that he is of Palestinian origin and that he was born in Lebanon in 1963 .	Lebanon
Where was George Pearkes born?	George Pearkes. Born in Watford, Hertfordshire, England in 1888, the oldest child of Louise and George Pearkes, he attended Berkhamsted School .	Watford
Where was Malcolm Margolin born?	Malcolm Margolin. Margolin spent time working as a groundskeeper for the East Bay Parks Board .	Boston
Where was Dominique Sanson born?	Dominique Sanson. Dominique Sanson is an artist, born in Paris, France, in 1949 .	Paris
Where was Giovanni Battista Verger born?	Giovanni Battista Verger. Born in Rome, Verger studied singing in his native city before making his professional opera debut at the Royal Opera House, Valletta in 1817 .	Rome
Where was Dylan Taite born?	Dylan Taite. Dylan Taite (193922 January 2003) was New Zealand's top rock music journalist .	Liverpool
Where was Olof Bj%C3%B6rner born?	Olof Bj%C3%B6rner. Olof Björner (born November 26, 1942, Stockholm, Sweden) is a Swedish researcher who has specialized in documenting the live performances and recording sessions of American singer-songwriter Bob Dylan .	Stockholm
Where was Johan Daisne born?	Johan Daisne. Johan Daisne was the pseudonym of Flemish author Herman Thiery (2 September 1912--9 August 1978) .	Ghent
Where was Martin Weston born?	Martin Weston. Martin Weston born April 8, 1959 in Worcester is a retired professional cricketer who played for Worcestershire from 1979 to 1995 .	Worcester
Where was Mathieu Blin born?	Mathieu Blin. Mathieu Blin (born 20 May 1977 in Paris) is a French rugby union footballer playing Paris club, Stade Français in the elite Top 14 competition .	Paris
Where was E. W. Dickes born?	E. W. Dickes. Dickes was the eldest son of Walter James Dickes and Sarah Annie Dickes .	London
Where was Siamak Hariri born?	Siamak Hariri. Born in Bonn, Germany, Siamak was educated at the University of Waterloo and Yale University (M. Arch. 1985) .	Bonn
Where was Mircea Florian born?	Mircea Florian. Born in Bucharest, Florian graduated from the Faculty of Letters and Philosophy at the local university, where he became a disciple of Rădulescu-Motru and P P Negulescu .	Bucharest
Where was Kevin Robinson born?	Kevin Robinson. Kevin Robinson (Irish: Caoimhín Mac Róibín, born 1955 in Kilkenny, Ireland) is a retired Irish sportsperson .	Kilkenny
Where was Peter Driben born?	Peter Driben. Born in Boston, Driben studied at Vesper George Art School before moving to Paris (circa 1925) .	Boston
Where was Kim Ondaatje born?	Kim Ondaatje. Born in Toronto, Ontario, Ondaatje studied at the Ontario College of Art and McGill University .	Toronto
Where was Antigoni Goni born?	Antigoni Goni. Antigoni Goni (born 1969 in Athens, Greece) is a Greek guitarist, recording artist, concertizer, and the founder and Chair of the Pre-College Division of the Guitar Department at the Juilliard School .	Athens
Where was Sikander Bakht born?	Sikander Bakht. Sikander Bakht (born August 25, 1957, Karachi, Sindh) is a former Pakistani cricketer who played in 26 Tests and 27 ODIs from 1976 to 1989 .	Karachi
Where was George Brimley born?	George Brimley. George Brimley was born at Cambridge on 29 Dec .	Cambridge
Where was William Ewart born?	William Ewart. William Ewart (1 May 1798 -- 23 January 1869) was a British politician, born in Liverpool on 1 May 1798 .	Liverpool
Where was Pat Nixon born?	Pat Nixon. Born in Nevada, Pat Ryan grew up in Los Angeles, California .	Nevada
Where was Angus Mackay born?	Angus Mackay. Angus Mackay, born in Lima, Peru in 1939, is a Scottish historian and Hispanist, specialising in Later Medieval Spain .	Lima
Where was Maynard Sinclair born?	Maynard Sinclair. Born in Belfast, in 1896, son of John Sinclair DL and Alice Montgomery, he was educated at the Royal Belfast Academical Institution, and in Switzerland .	Belfast
Where was Dani Gal born?	Dani Gal. Dani Gal (born 1977 Jerusalem) is a German video artist .	Jerusalem
Where was Robert Holden born?	Robert Holden. Robert Holden is a British landscape architect born in Preston and educated at the University of Newcastle upon Tyne .	Preston
Where was Paweł Zalewski born?	Paweł Zalewski. Paweł Zalewski (born September 25, 1964 in Warsaw) is a Polish politician .	Warsaw
Where was Michael Carney born?	Michael Carney. Born in Waterford, Ireland, Carney was educated at the Common School of Halifax, Nova Scotia .	Waterford
Where was Donald Appleyard born?	Donald Appleyard. Born in England, Appleyard studied first architecture, and later urban planning at the Massachusetts Institute of Technology .	England
Where was Thomas Tod Stoddart born?	Thomas Tod Stoddart. Thomas Tod Stoddart (1810-1880) was a Scottish angler and poet .	Edinburgh
Where was Guy De Saint Cyr born?	Guy De Saint Cyr. Guy De Saint Cyr (born:15 April 1958, Berlin, Germany) is a German actor .	Berlin
Where was Adrian Moore born?	Adrian Moore. Adrian Moore is an electroacoustic music composer born January 1969 in Nottingham, UK, and currently living in Sheffield, UK He is director of the University of Sheffield Sound Studios .	Nottingham
Where was Amélie Mummendey born?	Amélie Mummendey. Amélie Mummendey (* 19 June 1944 in Bonn, Germany) is a German social psychologist .	Bonn
Where was Claire Burch born?	Claire Burch. Claire Burch (b. 1925 in Brooklyn, New York - d May 21, 2009) was an American author, filmmaker and poet .	Brooklyn
Where was Lloyd Youngblood born?	Lloyd Youngblood. Born in Beaumont, Texas in 1946, Youngblood received his Bachelor of Arts degree from Rice University in 1969 .	Beaumont
Where was World population milestones born?	World population milestones. He had been proclaimed by the United Nations Population Fund and welcomed by the secretary-general of the United Nations, Kofi Annan, as the six billionth baby .	Sarajevo
Where was Wilhelm Boger born?	Wilhelm Boger. Born in Stuttgart, Germany, Boger joined the HJ (Hitler youth) in his teens .	Stuttgart
Where was Raffaele Scalese born?	Raffaele Scalese. Born in Naples, Scalese began performing at major Italian opera houses in the mid 1820s, including La Fenice in Venice, the Teatro Valle in Rome, and the Teatro di San Carlo in his native city .	Naples
Where was Vittorio Blanseri born?	Vittorio Blanseri. Vittorio Blanseri (c. 1735-1775) (or Blancheri) was an Italian painter, born at Venice .	Venice
Where was Felipe Alfau born?	Felipe Alfau. Born in Barcelona, Alfau emigrated with his family at the age of fourteen to the United States, where he lived the remainder of his life .	Barcelona
Where was John Blackburn born?	John Blackburn. John Blackburn (born 16 January 1976, Luton, England) is currently known as a member of Skin's backing band as the bass and keyboard player .	Luton
Where was Cipriano de Valera born?	Cipriano de Valera. Valera was born at Seville .	Seville
Where was Charles Collé born?	Charles Collé. From a notary's office, Collé was transferred to that of the receiver-general of finance, where he remained for nearly twenty years .	Paris
Where was Thierry Ehrmann born?	Thierry Ehrmann. Thierry Ehrmann, artist, was born in Lyon, France .	Lyon
Where was Alain Dorval born?	Alain Dorval. Alain Dorval (born 1946 as Alain Bergé) is a French voice actor born in Algiers .	Algiers
Where was Sandrina Malakiano born?	Sandrina Malakiano. Sandrina Malakiano (born 24 November 1971 in Bangkok) is a leading news presenter of Metro TV, an Indonesian news television channel .	Bangkok
Where was Romeo Niram born?	Romeo Niram. Romeo Niram (born, 1974 in Bucharest) is a painter born in Romania .	Romania
Where was Leon Dycian born?	Leon Dycian. Born in Poland in 1911, Dycian attended university and was certified as a lawyer .	Poland
Where was Mason Cook Darling born?	Mason Cook Darling. Born in Amherst, Massachusetts, Darling attended the public schools .	Amherst
Where was Bertram Stuart Straus born?	Bertram Stuart Straus. Born in Manchester, he was the son of Henry S Straus of Sedgley Park, a merchant and vice consul for the Netherlands .	Manchester
Where was Earle J. Gluck born?	Earle J. Gluck. Earle J Gluck (May 23, 1900 -- February 19, 1972), was a radio pioneer, born in Maryland .	Maryland
Where was Jonathan B. Barry born?	Jonathan B. Barry. Born in Milwaukee, Wisconsin, Barry graduated from Shorewood High School .	Milwaukee
Where was Bernard Leclerc born?	Bernard Leclerc. Born in France, Leclerc studied political sciences in California, United States .	France
Where was Dominic Dromgoole born?	Dominic Dromgoole. Born in Bristol, Dominic grew up on a farm in Somerset and attended Millfield School in Street, Somerset .	Bristol
Where was Stanley Arthur Franklin born?	Stanley Arthur Franklin. Stanley (Stan) Franklin, born at Bow in the East End of London, was the son of coppersmith Harry Franklin .	Bow
Where was Marc Sangnier born?	Marc Sangnier. Marc Sangnier (April 3 1873 Paris - May 28 1950 Paris) was a French Roman Catholic thinker and politician, who in 1894 founded le Sillon (``The Furrow''), a liberal Catholic movement .	Paris
Where was Leslie Allen born?	Leslie Allen. Leslie Allen (5 February 1904 Chicago, Illinois -- 1 May 1977 Wilmette, Illinois) was an American racecar driver .	Chicago
Where was Lawrence E. Kahn born?	Lawrence E. Kahn. Lawrence E Kahn (b .	Troy
Where was Cornélie Falcon born?	Cornélie Falcon. She was born Marie-Cornélie Falcon in Paris to Pierre Falcon, a master-tailor and his wife Edmé-Cornélie .	Paris
Where was Wojciech Rychlik born?	Wojciech Rychlik. Wojciech Rychlik is a biologist and photographer, born in Poland and living in the USA since 1980 .	Poland
Where was Frederick Webb Hodge born?	Frederick Webb Hodge. Frederick W Hodge (October 28, 1864 -- September 28, 1956) was an editor, anthropologist, archaeologist, and historian born in Plymouth, England to Edwin and Emily (Webb) Hodge .	Plymouth
Where was Willis Jackson, Baron Jackson of Burnley born?	Willis Jackson, Baron Jackson of Burnley. Born in Burnley, he was the only son of Herbert Jackson and his wife Annie Hiley .	Burnley
Where was Diane Carlson Evans born?	Diane Carlson Evans. Carlson Evans was born and raised on a dairy farm in rural Minnesota and graduated from nursing school in Minneapolis, Minnesota .	Minnesota
Where was Joseph W. White born?	Joseph W. White. Born in Cambridge, Ohio, White attended the common schools and Cambridge Academy .	Cambridge
Where was Franz Dominic Grassi born?	Franz Dominic Grassi. Franz Dominic Grassi (* 11 May 1801 in Leipzig; † 14 November 1880 Leipzig) was a merchant in Leipzig with Italian descent .	Leipzig
Where was Stefano Nolfi born?	Stefano Nolfi. Stefano Nolfi (born 23 September 1963, Rome) is a director of research of the Institute of Cognitive Sciences and Technologies at the Consiglio Nazionale delle Ricerche and head of the Laboratory of Autonomous Robots and Artificial Life .	Rome
Where was Ibrahim Diarra born?	Ibrahim Diarra. Ibrahim Diarra (born 25 May 1983 in Paris) is a French rugby union footballer .	Paris
Where was Jennifer Holliday born?	Jennifer Holliday. Jennifer Holliday (born 18 January 1964 in Melbourne) is a softball player from Australia, who won a bronze medal at the 1996 Summer Olympics .	Melbourne
Where was Peter Dowdeswell born?	Peter Dowdeswell. English gourmand Peter Dowdeswell, born in London on 29 July 1940, is among the most successful competitive eaters in the recorded history of the sport .	London
Where was Anna Hegner born?	Anna Hegner. Anna Hegner (* 1 March 1881 in Basel; † 3 February 1963 in Basel) was a Swiss violinist, music composer and pedagogue .	Basel
Where was Simon H. Rifkind born?	Simon H. Rifkind. Born in Lithuania, Rifkind emigrated to the United States in 1910 .	Lithuania
Where was Carey Beebe born?	Carey Beebe. Carey Beebe, born in Melbourne in 1960, is an Australian harpsichord maker and technician .	Melbourne
Where was Wang Nan born?	Wang Nan. Wang Nan (; born 7 October 1981 in Beijing, China) is a Chinese baseball player who was a member of Team China at the 2008 Summer Olympics .	China
Where was Eric Ash born?	Eric Ash. Born in Berlin, Ash emigrated with his family to Britain in 1938 to escape Nazism .	Berlin
Where was Alaric Alexander Watts born?	Alaric Alexander Watts. Alaric Alexander Watts (16 March 1797 - 5 April 1864), British poet and journalist, born in London .	London
Where was Joseph Isabelle born?	Joseph Isabelle. Joseph Gaston Isabelle (born 14 November 1920 in Hull, Quebec) was a Liberal party member of the Canadian House of Commons .	Hull
Where was Alexander Wilson born?	Alexander Wilson. Born in Virginia, Wilson completed preparatory studies .	Virginia
Where was Jani Golob born?	Jani Golob. Jani Golob (born 18 January 1948 in Ljubljana) is a Slovenian composer, conductor and violinist .	Ljubljana
Where was Peyman Hooshmandzadeh born?	Peyman Hooshmandzadeh. Peyman Hooshmandzadeh (born 1969 in Tehran) is an Iranian photographer and author .	Tehran
Where was Walter Dulaney Addison born?	Walter Dulaney Addison. Walter Dulaney Addison was born at Annapolis, Maryland on January 1, 1769, the son of Thomas Covington Addison and Rebecca Dulaney Addison .	Annapolis
Where was Gary Franklin born?	Gary Franklin. Gary Franklin was born to a Jewish family in Leipzig, Germany on September 22, 1928 .	Leipzig
Where was John Esposito born?	John Esposito. Born in Brooklyn, Esposito was raised in the Hudson Valley in a family that included policemen but also artists and musicians .	Brooklyn
Where was Walter Douglas born?	Walter Douglas. Born in Glasgow, Scotland, Douglas was a former milkman and petty thief before becoming involved in drug trafficking and money laundering with the Delta crime syndicate during the 1980s and early 1990s earning millions smuggling cannabis into the United Kingdom from Morocco, Spain and Holland .	Glasgow
Where was Denys Page born?	Denys Page. Born at Reading, Page was the son of Frederick Harold Dunn Page, a chartered civil engineer of the Great Western Railway, and his wife Elsie Daniels .	Reading
Where was Brigitte Peucker born?	Brigitte Peucker. Brigitte Peucker (born 13 April 1948, in Berlin, Germany) is the Elias Leavenworth Professor of German Languages and Literatures and Professor of Film Studies at Yale University .	Germany
Where was Francis Williams born?	Francis Williams. Francis Williams (1702--1770) was a scholar and poet born in Kingston, Jamaica .	Kingston
Where was Alicia Thorgrimsson born?	Alicia Thorgrimsson. Alicia Thorgrimsson is a Canadian actress born in Brandon, Manitoba to an Icelandic/Scottish father, and a Guyanese mother .	Brandon
Where was Tolga Tekinalp born?	Tolga Tekinalp. Tolga Tekinalp (born 28 December 1974 in Turkey) is former professional basketball player from Turkey .	Turkey
Where was Wentworth Arthur Matthew born?	Wentworth Arthur Matthew. According to Matthew, he was born in Lagos, Nigeria, although others say he was born in St Kitts .	Lagos
Where was Harry B. Cohen born?	Harry B. Cohen. Harry B Cohen, CM, LL.D., born in Winnipeg, Manitoba (1912 -- July 11, 1990), was a Canadian entrepreneur, community builder, philanthropist, and Member of the Order of Canada .	Winnipeg
Where was Eduardo Lago born?	Eduardo Lago. Eduardo Lago (born 15 June 1954) is a Spanish novelist, translator, and literary critic, born in Madrid and currently living in Manhattan, New York, United States .	Madrid
Where was Sir William Pearce, 2nd Baronet born?	Sir William Pearce, 2nd Baronet. Pearce was son of the Clydeside shipbuilder Sir William Pearce, 1st Baronet and his wife Dinah Elizabeth, née Scooter .	Chatham
Where was Surinder Khanna born?	Surinder Khanna. Surinder Khanna (born 3 June 1956, in Delhi, India) is a former Indian cricketer .	Delhi
Where was Tom Hamilton born?	Tom Hamilton. Born in Belfast, Hamilton studied at the Methodist College, Belfast, then at Stranmillis College .	Belfast
Where was Stephen Levine born?	Stephen Levine. Born in Albany, New York, Levine attended the University of Miami .	Albany
Where was Gottlieb Bodmer born?	Gottlieb Bodmer. Bodmer was born at Munich in 1804 .	Munich
Where was Collins J. Seitz born?	Collins J. Seitz. Born in Wilmington, Delaware, Seitz graduated from the University of Delaware and later the University of Virginia Law School .	Wilmington
Where was Jaan Arder born?	Jaan Arder. Jaan Arder (born February 26, 1952, Tallinn) is an Estonian singer .	Tallinn
Where was Eva Maria Zuk born?	Eva Maria Zuk. Eva Maria Zuk is a Mexican piano concertist, who was born in Poland, but raised in Venezuela and New York City .	Poland
Where was Benjamin Enos born?	Benjamin Enos. Benjamin Enos (February 13, 1788 Richmond, Washington County, Rhode Island - February 4, 1868 DeRuyter, Madison County, New York) was an American politician .	Richmond
Where was Richard Anthony born?	Richard Anthony. Richard Anthony is a French singer, born 13 January 1938 in Cairo, Egypt, as Ricardo Btesh .	Cairo
Where was Arthur Neal born?	Arthur Neal. Born in Sheffield, Neal attended Wesley College before becoming a solicitor .	Sheffield
Where was Henry Lerolle born?	Henry Lerolle. Henry Lerolle (3 October 1848 -- 22 April 1929) was a French painter, art collector and patron, born in Paris .	Paris
Where was Leo Connellan born?	Leo Connellan. Leo Connellan (November 30, 1928 -- February 22, 2001) was an American poet born in Portland, Maine .	Portland
Where was Alain Deloche born?	Alain Deloche. Alain Deloche, born 2 September 1940 at Paris, is a French surgeon .	Paris
Where was Charles Ramsay Arbuthnot born?	Charles Ramsay Arbuthnot. Born in Liverpool in England, he was son of George Clerk Arbuthnot and Caroline Ramsay Hay, and grandson of Sir William Arbuthnot, 1st Baronet .	England
Where was Edward Stone Parker born?	Edward Stone Parker. Parker was born on 17 May 1802 in London to Edward Stone Parker and his wife Mary .	London
Where was Samuel Lancaster Gerry born?	Samuel Lancaster Gerry. Born in Boston, Gerry was self-taught as an artist .	Boston
Where was Adrian Lombard born?	Adrian Lombard. Adrian Lombard was born in the city of Coventry, Warwickshire, on 9 January 1915 .	Coventry
Where was Lewis Yelland Andrews born?	Lewis Yelland Andrews. Lewis Yelland Andrews (b. 1896 in Sydney; d 26 September 1937 in Nazareth) .	Sydney
Where was Jim Boyd born?	Jim Boyd. Jim Boyd is an American actor, born in Philadelphia .	Philadelphia
Where was James Whitworth born?	James Whitworth. Born in Sheffield, United Kingdom in 1970, Whitworth was educated at Tapton School and Sheffield Hallam University, where he graduated with a degree in English language and literature .	Sheffield
Where was Sahara Smith born?	Sahara Smith. Sahara Smith is a young American singer-songwriter born in Austin, Texas in 1988 .	Austin
Where was Hugues Krafft born?	Hugues Krafft. Hugues Krafft (1853 - 1935) was a French photographer born in Paris .	Paris
Where was Barbara von Johnson born?	Barbara von Johnson. Barbara von Johnson (b. 1942 in Munich) is a German illustrator and artist .	Munich
Where was Leib Ostrow born?	Leib Ostrow. Leib Ostrow an American music producer, was born in Detroit in 1951 and developed a keen love of music at an early age .	Detroit
Where was Chris Vaefaga born?	Chris Vaefaga. Chris Vaefaga (born 1 November 1987 in Auckland, New Zealand) is a rugby league player for the Bulldogs in the National Rugby League .	Auckland
Where was Henry Neele born?	Henry Neele. Henry Neele (January 29, 1798 -- February 7, 1828) was an English poet and literary scholar .	London
Where was Buzzy Linhart born?	Buzzy Linhart. Born William Linhart in Pittsburgh, Pennsylvania, he began honing his craft playing percussion for symphony at the age of seven, switching to vibraphone at ten .	Pittsburgh
Where was Worthington Hooker born?	Worthington Hooker. Worthington Hooker (1806-1867) was an American physician, born in Springfield, Massachusetts .	Springfield
Where was Fred Lecklider born?	Fred Lecklider. Fred Lecklider (9 June 1895 Toledo, Ohio -- 10 January 1964 Los Angeles, California) was an American racecar driver .	Toledo
Where was Aleksander Żabczyński born?	Aleksander Żabczyński. Aleksander Żabczyński (24 July 1900 in Warsaw -- 31 May 1958 in Warsaw), was a Polish stage and movie actor, one of the most popular actors during the interwar period in Poland .	Warsaw
Where was Gabriele Castagnola born?	Gabriele Castagnola. Gabriele Castagnola (11/14/1828 Genoa - 8/30/1883 Florence) was an Italian artist who worked in oil painting and chromolithography in an Academic style in Florence, Italy .	Genoa
Where was Heather Jones born?	Heather Jones. Heather Jones (born October 8, 1970 in Edmonton, Alberta) is a former field hockey player from Canada, who represented her native country at the 1992 Summer Olympics in Barcelona, Spain .	Edmonton
Where was Wang He born?	Wang He. Wang He (born 9 November 1988 in Beijing) is a male Chinese sports sailor who competed for Team China at the 2008 Summer Olympics .	Beijing
Where was Gabrielle de Coignard born?	Gabrielle de Coignard. Gabrielle de Coignard (1550-1586) was a French poet, born in Toulouse, France, to John de Coignard and Louise de Baulac .	Toulouse
Where was David Aiken born?	David Aiken. Born in Benton, Illinois, Aiken studied English at Southern Illinois Normal College where he matriculated in 1935 .	Benton
Where was Allison H. Eid born?	Allison H. Eid. Born in Spokane, Washington, Eid earned her Bachelor of Arts degree in American studies with distinction in 1987 from Stanford University, where she was a member of the Phi Beta Kappa honor society .	Spokane
Where was Karen Young born?	Karen Young. Karen Young (born 1 January 1946, Sheffield, Yorkshire) is an English born singer, who had a 1969 hit in the UK Singles Chart with ``Nobody's Child'' (done originally by Canadian country singer Hank Snow) .	Sheffield
Where was Emil Cesar born?	Emil Cesar. Emil Cesar was born on 16 August 1927 in Ljubljana as a son of Jernej Cesar, a locomotive engineer from Kal pri Mirni Peči, and Marija Cesar (née Zupančič) .	Ljubljana
Where was Mamta Kharab born?	Mamta Kharab. Mamta Kharab (born January 26, 1982, Haryana) is the current captain of the Indian women's hockey team .	Haryana
Where was Christelle Lefranc born?	Christelle Lefranc. Christelle Lefranc (born March 15, 1980) is a French fashion model from Paris, France .	Paris
Where was Jimmy Johnson born?	Jimmy Johnson. Jimmy Johnson (born February 4, 1943, Sheffield, Alabama) is an American a member of the Muscle Shoals Rhythm Section that was attached to FAME Studios in Muscle Shoals, Alabama for a period in the 1960s and 1970s, and later was the a founder of Muscle Shoals Sound Studio located at first on 3614 Jackson Highway in Sheffield, Alabama and at a second site on 1000 Alabama Avenue also in Sheffield, Alabama .	Sheffield
Where was Emma Ejwertz born?	Emma Ejwertz. Emma Ejwertz is a Swedish singer/songwriter who grew up in southwest Sweden .	Sweden
Where was Justin Hickey born?	Justin Hickey. Hickey was born in a working class suburb of Sydney, where he attended De La Salle College .	Sydney
Where was Desmond T. Burke born?	Desmond T. Burke. Born in Ottawa, Ontario,, Burke attended Lisgar Collegiate Institute where he was a member of the school's cadet corps .	Ottawa
Where was Matthew Mead born?	Matthew Mead. Matthew Mead (born 1924, Buckinghamshire) is an English poet .	Buckinghamshire
Where was Thalia Pellegrini born?	Thalia Pellegrini. Thalia Pellegrini (born 16 August 1978, London) is a British television presenter .	London
Where was Shyril O'Steen born?	Shyril O'Steen. Shyril O'Steen (born October 5, 1960 in Seattle, Washington) is a former American competitive rower and Olympic gold medalist .	Seattle
Where was George Vicat Cole born?	George Vicat Cole. Cole was born at Portsmouth, the son of the landscape painter, George Cole (1810-1883), and in his practice followed his father's lead with marked success .	Portsmouth
Where was Peter Sullivan born?	Peter Sullivan. Born in Virginia, Sullivan is a Democrat and served on the House Committees on Criminal Justice and Public Safety and State-Federal Relations and Veterans Affairs .	Virginia
Where was Barys Tasman born?	Barys Tasman. Barys Tasman (; ) (born 13 November 1954, in Minsk, Belarus), is one of the most respected sports writers of Belarusian journalism .	Minsk
Where was Vernon Knowles born?	Vernon Knowles. Vernon Knowles (1899-1968) was an Australian author, born in Adelaide .	Adelaide
Where was Paul Streeten born?	Paul Streeten. Born in Austria, Streeten spent his formative years in Vienna .	Austria
Where was Gerrit Noordzij born?	Gerrit Noordzij. Gerrit Noordzij (born 2 April 1931, Rotterdam) is a Dutch typographer, typeface designer, and author .	Rotterdam
Where was Aghasi Khanjian born?	Aghasi Khanjian. Khanjian was born in the city of Van, Ottoman Empire (today eastern Turkey) .	Van
Where was Ignatius Cockshutt born?	Ignatius Cockshutt. The son of James Cockshutt and Mary Nightingale, he was born in Bradford, Yorkshire, England .	Bradford
Where was Joseph Hislop born?	Joseph Hislop. Joseph Hislop was born in the city of Edinburgh, at 16 Beaumont (sc. Bowmont) Place, in 1884 .	Edinburgh
Where was Eli Capilouto born?	Eli Capilouto. Capilouto is a native of Alabama .	Alabama
